HHID,Migration,Internal migration,International migration,Age (HH head),Female (HH head),Secondary education (HH head),HH size,Ethnic minority,Sex ratio,Married females,Married males,ln(savings + 1),Nonfarm income,Temp. anomaly (+),Temp. anomaly (-),Prec. anomaly (+),Prec. anomaly (-),zone,region,kebele
71030201,0,0,0,53.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,9.61587214452889,1.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,331.0
71204112,2,2,0,70.0,0.0,0.0,9.0,0,0.4444444444444444,0.5,1.0,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
71504221,0,0,0,38.0,0.0,1.0,4.0,0,0.75,0.3333333333333333,1.0,7.601402334583733,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
71804112,2,2,0,57.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.6666666666666666,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
72030101,0,1,2,73.0,0.0,0.0,4.0,0,0.5,0.5,0.5,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
73030101,2,2,0,65.0,1.0,0.0,5.0,0,0.4,0.5,0.3333333333333333,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
73104112,2,2,0,44.0,1.0,0.0,10.0,0,0.7,0.2857142857142857,0.3333333333333333,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
74504112,0,0,0,90.0,0.0,0.0,4.0,0,0.5,0.5,0.5,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
75030102,0,0,0,50.0,0.0,0.0,6.0,0,0.6666666666666666,0.25,0.5,0.0,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
75704112,2,2,0,29.0,1.0,0.0,6.0,0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
76904112,2,2,0,30.0,1.0,0.0,8.0,0,0.5,0.25,0.25,6.2166061010848646,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
77204112,2,2,0,22.0,1.0,0.0,3.0,0,0.6666666666666666,0.5,1.0,5.860786223465865,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
78604112,2,2,0,81.0,0.0,0.0,9.0,0,0.4444444444444444,0.5,0.4,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
81704221,2,0,2,36.0,0.0,0.0,4.0,0,0.5,0.5,0.5,7.601402334583733,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
82404112,0,0,0,35.0,0.0,0.0,4.0,0,0.25,1.0,0.3333333333333333,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
82804112,2,0,2,41.0,0.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,9.61587214452889,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
82904112,2,2,0,45.0,1.0,0.0,7.0,0,0.7142857142857143,0.4,0.5,6.90875477931522,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
83004112,2,2,2,22.0,0.0,0.0,4.0,0,0.75,0.6666666666666666,1.0,6.90875477931522,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
83004221,2,2,0,26.0,1.0,1.0,8.0,0,0.5,0.5,0.25,7.824445930877619,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
83404112,0,0,0,78.0,0.0,0.0,8.0,0,0.75,0.3333333333333333,0.5,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
83704112,2,2,0,43.0,0.0,0.0,10.0,0,0.6,0.1666666666666666,0.5,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
84304221,2,0,2,26.0,0.0,0.0,5.0,0,0.8,0.5,1.0,0.0,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
84804112,2,2,0,35.0,1.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,7.353081920515432,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
84904112,2,2,0,54.0,1.0,0.0,7.0,0,0.7142857142857143,0.4,0.0,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
85304112,2,2,0,28.0,1.0,0.0,5.0,0,0.6,0.3333333333333333,0.5,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
86030101,2,2,2,78.0,1.0,0.0,6.0,0,0.8333333333333334,0.4,1.0,8.294299608857235,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
86804221,0,1,2,75.0,0.0,0.0,11.0,0,0.4545454545454545,0.6,0.3333333333333333,8.294299608857235,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
87030102,2,2,0,68.0,0.0,0.0,6.0,0,0.6666666666666666,0.25,0.5,0.0,0.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
87030201,0,0,0,84.0,0.0,0.0,3.0,0,0.3333333333333333,1.0,0.5,0.0,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,331.0
87804221,2,2,2,65.0,1.0,0.0,6.0,0,0.3333333333333333,0.5,0.25,0.0,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
88204112,2,2,0,78.0,0.0,0.0,10.0,0,0.4,0.25,0.3333333333333333,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
88704221,2,2,0,55.0,0.0,0.0,12.0,0,0.4166666666666667,0.4,0.4285714285714285,7.601402334583733,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
89030202,1,1,0,71.0,0.0,0.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
89904221,2,0,2,33.0,0.0,0.0,5.0,0,0.4,0.5,0.3333333333333333,0.0,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
90030101,0,1,2,68.0,0.0,0.0,11.0,0,0.3636363636363636,0.5,0.4285714285714285,7.601402334583733,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
90204221,0,0,0,33.0,0.0,0.0,3.0,1,0.3333333333333333,1.0,0.5,8.006700845440367,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
90304112,1,1,0,50.0,0.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,7.313886831633462,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
90604112,1,1,0,26.0,0.0,0.0,3.0,0,0.6666666666666666,0.5,1.0,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
91604221,0,0,0,40.0,0.0,1.0,6.0,0,0.3333333333333333,1.0,0.25,0.0,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
92030101,2,2,0,65.0,0.0,0.0,9.0,0,0.5555555555555556,0.4,0.25,7.601402334583733,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
93030101,0,0,0,75.0,0.0,1.0,4.0,0,0.25,1.0,0.3333333333333333,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
93030102,0,0,0,35.0,0.0,0.0,4.0,0,0.5,0.5,0.5,9.90353755128617,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
93404221,2,2,2,58.0,0.0,0.0,11.0,0,0.4545454545454545,0.4,0.1666666666666666,11.06665398721974,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
95404221,2,2,2,79.0,0.0,0.0,8.0,0,0.75,0.5,1.0,5.707110264748875,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
96030102,2,0,2,55.0,0.0,0.0,8.0,0,0.375,0.3333333333333333,0.2,9.210440366976515,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
96204221,0,0,0,35.0,0.0,0.0,6.0,0,0.3333333333333333,1.0,0.25,0.0,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
98304221,0,1,2,40.0,0.0,0.0,5.0,0,0.4,0.5,0.3333333333333333,8.853808274977197,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
99404221,1,1,0,25.0,0.0,0.0,2.0,0,0.5,1.0,1.0,0.0,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
101030202,2,0,2,50.0,0.0,1.0,10.0,0,0.5,0.2,0.2,6.90875477931522,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
103030101,0,1,2,70.0,1.0,0.0,5.0,0,0.8,0.25,1.0,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
103904221,2,2,2,58.0,1.0,0.0,6.0,0,0.6666666666666666,0.5,0.0,0.0,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
104030102,2,2,0,50.0,1.0,0.0,6.0,0,0.5,0.3333333333333333,0.0,0.0,0.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
107030101,1,0,1,45.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
107204221,2,0,2,66.0,0.0,0.0,10.0,0,0.5,0.4,0.6,0.6931471805599453,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
107704221,2,2,2,43.0,0.0,0.0,8.0,0,0.5,0.75,0.25,9.99884318585288,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
107804221,2,0,2,48.0,1.0,0.0,4.0,0,0.75,0.3333333333333333,0.0,9.39274525863144,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
108104221,0,0,0,38.0,0.0,0.0,6.0,0,0.1666666666666666,1.0,0.2,0.0,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
108604221,2,0,2,45.0,0.0,0.0,6.0,0,0.6666666666666666,0.25,0.5,10.12667110305036,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
109304221,1,1,2,64.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,0.0,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
109704221,2,2,0,59.0,0.0,0.0,6.0,0,0.1666666666666666,1.0,0.2,0.0,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
110504112,0,0,0,38.0,0.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
112004221,2,2,2,55.0,0.0,0.0,9.0,0,0.6666666666666666,0.1666666666666666,0.0,11.002116507732016,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
112604221,2,2,2,71.0,0.0,0.0,9.0,0,0.4444444444444444,0.25,0.2,8.006700845440367,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
112804112,2,2,0,29.0,1.0,0.0,7.0,0,0.2857142857142857,0.5,0.2,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
113030101,2,1,2,58.0,0.0,1.0,11.0,0,0.6363636363636364,0.2857142857142857,0.25,7.601402334583733,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
113704112,2,0,2,34.0,1.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
114030102,0,0,0,28.0,0.0,0.0,3.0,0,0.3333333333333333,1.0,0.5,0.0,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
114030201,1,0,1,56.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,6.55250788703459,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,331.0
119030102,2,2,0,65.0,1.0,0.0,3.0,0,0.6666666666666666,0.0,1.0,0.0,0.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
121030101,0,0,0,28.0,0.0,0.0,4.0,0,0.75,0.3333333333333333,1.0,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
121030201,0,0,0,75.0,0.0,0.0,5.0,0,0.4,0.5,0.3333333333333333,0.0,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,331.0
122030202,0,2,1,74.0,1.0,0.0,4.0,0,0.75,0.3333333333333333,0.0,0.0,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
123030101,2,2,0,45.0,0.0,1.0,6.0,0,0.3333333333333333,0.5,0.25,9.210440366976515,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
126030101,0,2,1,78.0,1.0,0.0,2.0,0,1.0,0.5,0.0,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
127030101,2,2,0,67.0,1.0,0.0,3.0,0,0.3333333333333333,1.0,1.0,6.398594934535208,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
129030202,0,0,0,35.0,0.0,1.0,4.0,0,0.5,0.5,0.5,0.0,1.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
132030102,0,0,0,38.0,0.0,0.0,5.0,0,0.4,0.5,0.3333333333333333,5.860786223465865,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
134030201,2,2,0,74.0,1.0,0.0,3.0,0,0.3333333333333333,1.0,0.0,8.160803920954665,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,331.0
136030202,1,0,1,68.0,0.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,0.0,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
138030102,2,2,0,60.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,0.0,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
142030102,1,2,1,45.0,0.0,0.0,8.0,0,0.625,0.4,0.3333333333333333,0.0,0.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
148030102,2,2,0,40.0,0.0,1.0,7.0,0,0.4285714285714285,0.6666666666666666,0.5,0.0,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
151030101,0,0,0,40.0,1.0,0.0,4.0,0,0.5,0.5,0.0,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
155030101,2,0,2,57.0,0.0,1.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,9.39274525863144,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
155030202,0,0,0,52.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,0.0,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
156030102,0,0,0,30.0,0.0,0.0,3.0,0,0.6666666666666666,0.5,1.0,5.303304908059076,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
160030201,0,0,0,40.0,0.0,0.0,5.0,0,0.2,1.0,0.25,0.0,1.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,331.0
161030102,2,2,0,68.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,8.847359875474174,0.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
162030101,2,0,2,75.0,0.0,0.0,9.0,0,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
163030101,2,2,0,65.0,0.0,0.0,7.0,0,0.2857142857142857,1.0,0.2,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
164030101,0,0,0,50.0,0.0,1.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
165030102,1,1,2,45.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,0.0,0.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
168030101,1,1,0,46.0,1.0,0.0,5.0,0,0.4,0.5,0.0,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
173030202,1,1,0,48.0,0.0,0.0,8.0,0,0.75,0.1666666666666666,0.5,0.0,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
175030101,2,2,0,90.0,0.0,0.0,7.0,0,0.1428571428571428,1.0,0.1666666666666666,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
175030102,0,2,1,48.0,0.0,0.0,8.0,0,0.375,0.6666666666666666,0.2,0.0,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
177030201,2,2,0,65.0,0.0,1.0,9.0,0,0.2222222222222222,0.5,0.1428571428571428,8.517393171418904,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,331.0
178030101,1,2,1,65.0,1.0,0.0,3.0,0,1.0,0.3333333333333333,0.0,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
178030202,1,1,0,59.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,6.55250788703459,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
179030101,2,2,0,60.0,1.0,0.0,4.0,0,0.75,0.3333333333333333,0.0,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
180030102,1,1,0,45.0,0.0,0.0,3.0,0,0.6666666666666666,0.5,1.0,0.0,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
181030101,0,2,1,60.0,0.0,0.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
183030101,2,2,0,45.0,1.0,0.0,6.0,0,0.8333333333333334,0.2,0.0,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
187030102,2,2,2,72.0,0.0,0.0,8.0,0,0.625,0.2,0.3333333333333333,0.0,0.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
187030202,2,2,2,62.0,0.0,0.0,9.0,0,0.5555555555555556,0.2,0.25,8.160803920954665,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
188030101,1,1,0,67.0,0.0,1.0,5.0,0,0.4,0.5,0.3333333333333333,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
190030101,2,2,0,45.0,0.0,0.0,6.0,0,0.6666666666666666,0.75,0.5,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
192030102,2,2,2,75.0,0.0,0.0,7.0,0,0.7142857142857143,0.4,0.5,0.0,0.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
195030201,0,0,0,38.0,0.0,1.0,6.0,0,0.6666666666666666,0.25,0.5,8.517393171418904,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,331.0
196030101,0,1,2,40.0,1.0,0.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,11.156264806643742,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
199030101,0,1,2,60.0,1.0,0.0,7.0,0,0.7142857142857143,0.2,0.0,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
200030101,2,2,0,80.0,0.0,0.0,3.0,0,0.3333333333333333,1.0,1.0,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
202030101,2,2,0,87.0,0.0,0.0,6.0,0,0.3333333333333333,0.5,0.25,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
202030102,0,0,0,37.0,0.0,0.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,6.55250788703459,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
203030102,2,2,0,70.0,0.0,1.0,5.0,0,0.4,1.0,0.6666666666666666,8.006700845440367,0.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
204030101,2,2,0,45.0,0.0,0.0,9.0,0,0.4444444444444444,0.5,0.4,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
204030202,1,2,1,54.0,0.0,0.0,11.0,0,0.4545454545454545,0.2,0.1666666666666666,5.707110264748875,1.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
208030101,0,2,1,65.0,0.0,1.0,6.0,0,0.3333333333333333,0.5,0.5,0.0,0.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
214030102,2,2,0,45.0,0.0,1.0,4.0,0,0.5,0.5,0.5,0.0,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
217030101,2,2,0,70.0,0.0,1.0,7.0,0,0.2857142857142857,0.5,0.2,0.0,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
220030201,1,0,1,46.0,0.0,0.0,9.0,0,0.5555555555555556,0.2,0.25,7.601402334583733,1.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,331.0
221030202,1,1,0,59.0,1.0,0.0,4.0,0,0.5,0.5,0.0,0.0,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
222030102,0,0,0,35.0,0.0,0.0,4.0,0,0.5,0.5,0.5,0.0,0.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
224030101,0,0,0,29.0,0.0,0.0,2.0,0,0.5,1.0,1.0,7.496097345175956,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
229030102,2,2,2,75.0,0.0,0.0,8.0,0,0.375,0.6666666666666666,0.2,0.0,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
230030202,0,0,0,39.0,0.0,0.0,5.0,0,0.6,0.3333333333333333,0.5,0.0,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
234030201,0,0,0,80.0,0.0,0.0,6.0,0,0.3333333333333333,1.0,0.5,9.210440366976515,0.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,331.0
236030201,1,1,0,72.0,0.0,1.0,6.0,0,0.1666666666666666,1.0,0.4,7.601402334583733,1.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,331.0
238030101,0,0,0,65.0,1.0,0.0,4.0,0,0.5,0.5,0.5,8.006700845440367,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
239030102,2,0,2,40.0,0.0,1.0,3.0,0,0.6666666666666666,0.5,1.0,0.0,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
243030202,0,0,0,48.0,0.0,0.0,11.0,0,0.2727272727272727,0.3333333333333333,0.125,0.0,1.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
245030102,0,0,0,60.0,0.0,0.0,4.0,0,0.5,0.5,0.5,0.0,1.0,9.808463806589884,-11.722214877833544,5.85632001926983,0.8377636246807612,South Wello,Amhara,321.0
